Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.Hello, Python!
File handling is easy with Python.2026-05-22 14:34:43 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 15:17:29 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 15:17:30 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 15:17:31 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 15:17:32 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 15:17:33 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 15:17:34 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 15:17:35 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 15:17:36 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 15:17:37 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 15:17:38 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 15:17:39 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 15:17:40 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 15:17:41 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 15:17:42 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 15:17:43 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 15:17:44 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 15:17:45 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 15:17:46 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 15:17:47 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 15:17:48 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 15:17:49 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 15:17:50 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 15:17:51 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 15:17:52 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 15:17:53 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 15:17:54 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 15:17:55 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 15:17:56 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 15:17:57 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 15:17:58 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 15:17:59 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 15:18:00 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 15:18:01 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 15:18:02 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 15:18:03 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 15:18:04 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 15:18:05 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 15:18:06 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 15:18:07 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 15:18:08 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 15:18:09 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 15:18:10 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 15:18:11 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 15:18:12 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 15:18:13 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 15:18:14 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 15:18:15 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 15:18:16 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 15:18:17 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 15:18:18 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 15:18:19 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 15:18:20 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 15:18:21 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 15:18:22 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 15:18:23 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 15:18:24 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 15:18:25 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 15:18:26 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 15:18:27 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 15:18:28 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 15:18:29 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 15:18:30 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 15:18:31 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 15:18:32 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 15:18:33 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 15:18:34 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 15:18:35 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 15:18:36 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 15:18:37 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 15:18:38 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 15:18:39 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 15:18:40 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 15:18:41 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 15:18:42 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 15:18:43 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 15:18:44 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 15:18:45 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 15:18:46 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 15:18:47 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 15:18:48 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 15:18:49 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 15:18:50 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 15:18:51 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 15:18:52 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 15:18:53 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 15:18:54 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 15:18:55 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 15:18:56 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 15:18:57 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 15:18:58 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 15:18:59 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 15:19:00 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 15:19:01 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 15:19:02 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 15:19:03 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 15:19:04 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 15:19:05 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 15:19:06 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 15:19:07 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 15:19:08 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 15:19:09 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 15:19:10 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 15:19:11 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 15:19:12 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 15:19:13 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 15:19:14 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 15:19:15 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 15:19:16 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 15:19:17 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 15:19:18 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 15:19:19 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 15:19:20 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 15:19:21 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 15:19:22 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 15:19:23 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 15:19:24 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 15:19:25 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 15:19:26 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 15:19:27 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 15:19:28 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 15:19:29 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 15:19:30 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 15:19:31 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 15:19:32 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 15:19:33 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 15:19:34 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 15:19:35 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 15:19:36 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 15:19:37 | Device: pump_01 | Temp: 81 | ALERT: Temperature critical
2026-05-22 15:19:38 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 15:19:39 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 15:19:40 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 15:19:41 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 15:19:42 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 15:19:43 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 15:19:44 | Device: pump_01 | Temp: 64 | Temperature normal
2026-05-22 15:19:45 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 15:19:46 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 15:19:47 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 15:19:48 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 15:19:49 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 15:19:50 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 15:19:51 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 15:19:52 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 15:19:53 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 15:19:54 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 15:19:55 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 15:19:56 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 15:19:57 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 15:19:58 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 15:19:59 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 15:20:00 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 15:20:01 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 15:20:02 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 15:20:03 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 15:20:04 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 15:20:05 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 15:20:06 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 15:20:07 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 15:20:08 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 15:20:09 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 15:20:10 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 15:20:11 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 15:20:12 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 15:20:13 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 15:20:14 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 15:20:15 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 15:20:16 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 15:20:17 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 15:20:18 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 15:20:19 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 15:20:20 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 15:20:21 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 15:20:22 | Device: pump_01 | Temp: 80 | Temperature normal
2026-05-22 15:20:23 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 15:20:24 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 15:20:25 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 15:20:26 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 15:20:27 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 15:20:28 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 15:20:29 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 15:20:30 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 15:20:31 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 15:20:32 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 15:20:33 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 15:20:34 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 15:20:35 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 15:20:36 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 15:20:37 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 15:20:38 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 15:20:39 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 15:20:40 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 15:20:41 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 15:20:42 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 15:20:43 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 15:20:44 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 15:20:45 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 15:20:46 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 15:20:47 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 15:20:48 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 15:20:49 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 15:20:50 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 15:20:51 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 15:20:52 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 15:20:53 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 15:20:54 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 15:20:55 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 15:20:56 | Device: pump_01 | Temp: 79 | Temperature normal
2026-05-22 15:20:57 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 15:20:58 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 15:20:59 | Device: pump_01 | Temp: 71 | Temperature normal
2026-05-22 15:21:00 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 15:21:01 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 15:21:02 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 15:21:03 | Device: pump_01 | Temp: 85 | ALERT: Temperature critical
2026-05-22 15:21:04 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 15:21:05 | Device: pump_01 | Temp: 78 | Temperature normal
2026-05-22 15:21:06 | Device: pump_01 | Temp: 61 | Temperature normal
2026-05-22 15:21:07 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 15:21:08 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 15:21:09 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 15:21:10 | Device: pump_01 | Temp: 68 | Temperature normal
2026-05-22 15:21:11 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 15:21:12 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 15:21:13 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 15:21:14 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 15:21:15 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 15:21:16 | Device: pump_01 | Temp: 66 | Temperature normal
2026-05-22 15:21:17 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 15:21:18 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 15:21:19 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 15:21:20 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 15:21:21 | Device: pump_01 | Temp: 65 | Temperature normal
2026-05-22 15:21:22 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 15:21:23 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 15:21:24 | Device: pump_01 | Temp: 70 | Temperature normal
2026-05-22 15:21:25 | Device: pump_01 | Temp: 84 | ALERT: Temperature critical
2026-05-22 15:21:26 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 15:21:27 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 15:21:28 | Device: pump_01 | Temp: 75 | Temperature normal
2026-05-22 15:21:29 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 15:21:30 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 15:21:31 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 15:21:32 | Device: pump_01 | Temp: 73 | Temperature normal
2026-05-22 15:21:33 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 15:21:34 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 15:21:35 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 15:21:36 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 15:21:37 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 15:21:38 | Device: pump_01 | Temp: 74 | Temperature normal
2026-05-22 15:21:39 | Device: pump_01 | Temp: 88 | ALERT: Temperature critical
2026-05-22 15:21:40 | Device: pump_01 | Temp: 63 | Temperature normal
2026-05-22 15:21:41 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 15:21:42 | Device: pump_01 | Temp: 87 | ALERT: Temperature critical
2026-05-22 15:21:43 | Device: pump_01 | Temp: 62 | Temperature normal
2026-05-22 15:21:44 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 15:21:45 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 15:21:46 | Device: pump_01 | Temp: 76 | Temperature normal
2026-05-22 15:21:47 | Device: pump_01 | Temp: 82 | ALERT: Temperature critical
2026-05-22 15:21:48 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 15:21:49 | Device: pump_01 | Temp: 90 | ALERT: Temperature critical
2026-05-22 15:21:50 | Device: pump_01 | Temp: 69 | Temperature normal
2026-05-22 15:21:51 | Device: pump_01 | Temp: 72 | Temperature normal
2026-05-22 15:21:52 | Device: pump_01 | Temp: 89 | ALERT: Temperature critical
2026-05-22 15:21:53 | Device: pump_01 | Temp: 67 | Temperature normal
2026-05-22 15:21:54 | Device: pump_01 | Temp: 83 | ALERT: Temperature critical
2026-05-22 15:21:55 | Device: pump_01 | Temp: 60 | Temperature normal
2026-05-22 15:21:56 | Device: pump_01 | Temp: 86 | ALERT: Temperature critical
2026-05-22 15:21:57 | Device: pump_01 | Temp: 77 | Temperature normal
2026-05-22 15:21:58 | Device: pump_01 | Temp: 68 | Temperature normal
